url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool
https://immovlan.be/en/detail/apartment/for-sale/3020/herent/rbu64959,rbu64959,427811.0,New,On contract,2.0,91.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,NaN,Not specified,NaN,0.0,4.0,0.0,NaN,0.0,17.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1490/court-saint-etienne/vbd35011,vbd35011,367000.0,New,NaN,2.0,97.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,NaN,1.0,NaN,NaN,0.0,NaN,0.0,55.0,0.0,13.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/4470/saint-georges-sur-meuse/vbd50129,vbd50129,250000.0,Fully renovated,NaN,5.0,198.0,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,Gas,Double glass,NaN,4.0,NaN,NaN,NaN,NaN,1306.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd48101,vbd48101,489000.0,New,On contract,3.0,170.0,1.0,NaN,NaN,NaN,NaN,Independent,1.0,NaN,1.0,Hot air,Double glass,1.0,3.0,0.0,1000.0,0.0,NaN,1288.0,1.0
https://immovlan.be/en/detail/land/for-sale/5540/hermeton-sur-meuse/vbd34113,vbd34113,70000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3913.0,NaN
https://immovlan.be/en/detail/industrial-building/for-sale/8210/zedelgem/rbu61823,rbu61823,507000.0,New,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,328.0,NaN
https://immovlan.be/en/detail/residence/for-sale/8670/sint-idesbald/rbu64831,rbu64831,850000.0,Excellent,NaN,3.0,NaN,0.0,NaN,0.0,1.0,NaN,NaN,2.0,NaN,NaN,NaN,Double glass,NaN,NaN,0.0,NaN,0.0,NaN,600.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd28657,vbd28657,384000.0,New,NaN,2.0,92.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,6.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd48006,vbd48006,2650000.0,New,On contract,4.0,467.0,1.0,NaN,0.0,2.0,Super equipped,NaN,5.0,5.0,6.0,Gas,Triple glass,0.0,3.0,0.0,45.0,0.0,30.0,150.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbb11669,vbb11669,412000.0,New,NaN,2.0,112.0,1.0,NaN,0.0,1.0,Fully equipped,Western kitchen,2.0,NaN,2.0,NaN,Double glass,0.0,NaN,1.0,NaN,0.0,7.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd49225,vbd49225,575000.0,Excellent,NaN,3.0,140.0,1.0,0.0,0.0,1.0,Super equipped,NaN,1.0,1.0,2.0,Fuel oil,Double glass,1.0,4.0,0.0,819.0,0.0,25.0,819.0,1.0
https://immovlan.be/en/detail/land/for-sale/4162/hody/vbd48416,vbd48416,150000.0,NaN,Immediately,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3989.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1770/liedekerke/rbu63270,rbu63270,275000.0,To renovate,NaN,5.0,230.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,NaN,Fuel oil,Double glass,1.0,NaN,0.0,NaN,1.0,NaN,336.0,NaN
https://immovlan.be/en/detail/development-site/for-sale/6700/arlon/vbd39284,vbd39284,120000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,591.0,NaN
https://immovlan.be/en/detail/investment-property/for-sale/5100/jambes/vbd49196,vbd49196,995000.0,NaN,NaN,10.0,NaN,NaN,NaN,0.0,3.0,NaN,NaN,5.0,NaN,NaN,NaN,NaN,0.0,4.0,0.0,114.0,0.0,100.0,471.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd28497,vbd28497,570000.0,New,NaN,2.0,91.0,NaN,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,2.0,NaN,Double glass,0.0,NaN,NaN,NaN,0.0,14.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/4683/vivegnis/vbd50204,vbd50204,250000.0,To be renovated,On contract,3.0,94.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,NaN,2.0,NaN,NaN,NaN,NaN,266.0,NaN
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbd36899,vbd36899,713000.0,New,On contract,3.0,149.0,1.0,NaN,NaN,NaN,Super equipped,NaN,2.0,1.0,2.0,Gas,NaN,0.0,4.0,0.0,NaN,0.0,41.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/8957/mesen/rbu45197,rbu45197,189000.0,NaN,NaN,2.0,122.0,NaN,0.0,0.0,1.0,NaN,NaN,1.0,NaN,1.0,Gas,Simple glass,1.0,2.0,0.0,NaN,0.0,NaN,210.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1490/court-saint-etienne/vbd29737,vbd29737,224000.0,New,NaN,1.0,56.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,1.0,NaN,Double glass,0.0,NaN,1.0,NaN,0.0,9.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/2390/malle/rbu62996,rbu62996,549000.0,NaN,NaN,4.0,156.0,NaN,NaN,0.0,NaN,NaN,NaN,2.0,NaN,2.0,Gas,Double glass,1.0,2.0,0.0,NaN,0.0,NaN,430.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbu51377,rbu51377,344700.0,New,Immediately,2.0,104.0,1.0,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,1.0,NaN,0.0,21.0,NaN,NaN
https://immovlan.be/en/detail/land/for-sale/9600/ronse/rbu45629,rbu45629,135000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,340.0,NaN
https://immovlan.be/en/detail/villa/for-sale/3080/tervuren/rbu60045,rbu60045,1350000.0,Normal,NaN,8.0,347.0,1.0,0.0,0.0,1.0,NaN,NaN,4.0,NaN,NaN,Gas,Double glass,1.0,NaN,0.0,NaN,0.0,NaN,1574.0,NaN
https://immovlan.be/en/detail/residence/for-sale/4300/waremme/vba72132,vba72132,283519.0,New,NaN,3.0,158.0,1.0,0.0,NaN,NaN,Not equipped,NaN,1.0,NaN,2.0,Gas,NaN,1.0,2.0,0.0,124.0,1.0,NaN,184.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/9940/sleidinge/rbu64893,rbu64893,310000.0,New,NaN,1.0,75.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,1.0,Hot air,Double glass,0.0,2.0,1.0,NaN,0.0,17.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd36998,vbd36998,254000.0,New,NaN,2.0,86.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2.0,1.0,NaN,0.0,8.0,NaN,NaN
https://immovlan.be/en/detail/investment-property/for-sale/4040/herstal/vbd45848,vbd45848,205000.0,To be renovated,On contract,4.0,NaN,NaN,NaN,NaN,NaN,NaN,Independent,2.0,NaN,2.0,Gas,Double glass,1.0,2.0,0.0,151.0,0.0,10.0,267.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7950/chievres/vbd45115,vbd45115,373800.0,New,NaN,3.0,187.0,NaN,NaN,0.0,1.0,NaN,NaN,2.0,NaN,2.0,NaN,NaN,NaN,4.0,0.0,NaN,NaN,NaN,2025.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47775,vbd47775,165000.0,Normal,NaN,3.0,NaN,1.0,0.0,NaN,NaN,NaN,NaN,1.0,NaN,2.0,Gas,NaN,1.0,2.0,0.0,NaN,0.0,NaN,210.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1030/schaarbeek/vbd47204,vbd47204,1950000.0,Excellent,On contract,7.0,564.0,1.0,0.0,0.0,NaN,Super equipped,NaN,4.0,NaN,6.0,Gas,NaN,1.0,2.0,0.0,870.0,0.0,30.0,870.0,1.0
https://immovlan.be/en/detail/development-site/for-sale/9550/herzele/rbu64641,rbu64641,245000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1118.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vwd15233,vwd15233,395000.0,Excellent,On contract,2.0,122.0,NaN,1.0,0.0,NaN,Super equipped,NaN,2.0,NaN,NaN,Electricity,Double glass,1.0,3.0,1.0,NaN,1.0,NaN,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47640,vbd47640,370000.0,Normal,NaN,2.0,90.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,1.0,1.0,NaN,Double glass,0.0,3.0,1.0,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd49778,vbd49778,170000.0,Excellent,On contract,2.0,74.0,1.0,NaN,0.0,NaN,Super equipped,NaN,1.0,NaN,1.0,NaN,NaN,0.0,2.0,NaN,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/6880/bertrix/vaz36114,vaz36114,361500.0,New,On contract,2.0,118.0,1.0,NaN,0.0,NaN,NaN,NaN,2.0,NaN,NaN,NaN,Double glass,0.0,2.0,0.0,NaN,0.0,9.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd45369,vbd45369,259000.0,To be renovated,On contract,2.0,80.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,2.0,NaN,NaN,1.0,2.0,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/7390/quaregnon/vbd49281,vbd49281,225000.0,NaN,NaN,4.0,170.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Gas,NaN,1.0,2.0,0.0,130.0,0.0,NaN,350.0,NaN
https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd46142,vbd46142,295000.0,To be renovated,NaN,3.0,200.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Fuel oil,NaN,1.0,3.0,0.0,NaN,1.0,NaN,535.0,NaN
https://immovlan.be/en/detail/studio/for-sale/4020/liege/vbd44890,vbd44890,99000.0,Normal,On contract,1.0,60.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,1.0,2.0,1.0,NaN,1.0,NaN,NaN,1.0
https://immovlan.be/en/detail/villa/for-sale/1000/brussels/vbd47853,vbd47853,2200000.0,NaN,NaN,5.0,306.0,NaN,0.0,0.0,NaN,NaN,NaN,2.0,NaN,NaN,Gas,NaN,NaN,4.0,0.0,400.0,0.0,75.0,543.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63009,rbu63009,359000.0,New,NaN,2.0,84.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,1.0,Hot air,Double glass,0.0,2.0,0.0,NaN,0.0,9.0,NaN,1.0
https://immovlan.be/en/detail/loft/for-sale/8400/oostende/rbl21363,rbl21363,699000.0,New,NaN,2.0,195.0,NaN,1.0,NaN,NaN,NaN,NaN,2.0,NaN,2.0,NaN,Double glass,0.0,2.0,1.0,NaN,0.0,11.0,NaN,1.0
https://immovlan.be/en/detail/investment-property/for-sale/1300/wavre/vbd07990,vbd07990,325000.0,NaN,Immediately,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,1.0,3.0,NaN,NaN,0.0,8.0,150.0,NaN
https://immovlan.be/en/detail/commercial-building/for-sale/8310/sint-kruis/rbu62528,rbu62528,695000.0,Normal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Fully equipped,Western kitchen,NaN,1.0,4.0,Gas,Double glass,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/penthouse/for-sale/8400/oostende/rbu60556,rbu60556,379500.0,NaN,NaN,3.0,113.0,NaN,NaN,NaN,NaN,NaN,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,20.0,NaN,NaN
https://immovlan.be/en/detail/student-flat/for-sale/9000/gent/rbu63075,rbu63075,155000.0,Excellent,On contract,NaN,20.0,NaN,NaN,NaN,NaN,Fully equipped,Western kitchen,NaN,NaN,NaN,Gas,NaN,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3590/diepenbeek/rbu52120,rbu52120,493750.0,New,NaN,5.0,216.0,NaN,0.0,NaN,NaN,NaN,NaN,1.0,NaN,2.0,NaN,Triple glass,NaN,3.0,0.0,NaN,0.0,NaN,652.0,NaN
https://immovlan.be/en/detail/residence/for-sale/3970/leopoldsburg/rbu50896,rbu50896,449000.0,NaN,On contract,3.0,324.0,NaN,0.0,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Not specified,Double glass,1.0,2.0,0.0,NaN,0.0,6.0,1067.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd29885,vbd29885,555000.0,New,NaN,2.0,91.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,2.0,Hot air,Double glass,0.0,NaN,1.0,NaN,0.0,15.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/7000/mons/vbd32585,vbd32585,217000.0,New,NaN,2.0,83.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,2.0,1.0,NaN,0.0,8.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/rbu64473,rbu64473,287500.0,Fully renovated,NaN,2.0,77.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Electricity,Double glass,0.0,2.0,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/7100/la-louviere/vbd23448,vbd23448,180000.0,NaN,On contract,3.0,138.0,1.0,NaN,NaN,NaN,Fully equipped,Western kitchen,1.0,NaN,NaN,NaN,Double glass,1.0,2.0,0.0,NaN,0.0,NaN,200.0,1.0
https://immovlan.be/en/detail/residence/for-sale/2830/willebroek/rbu61041,rbu61041,349000.0,New,NaN,2.0,120.0,NaN,0.0,NaN,NaN,NaN,NaN,1.0,NaN,2.0,NaN,NaN,NaN,2.0,0.0,NaN,1.0,NaN,189.0,NaN
https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu65779,rbu65779,799000.0,Normal,Negotiable,4.0,272.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,2.0,Gas,NaN,1.0,2.0,0.0,29.0,0.0,NaN,137.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1350/orp-le-grand/vbd22263,vbd22263,406000.0,New,NaN,3.0,129.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Electricity,NaN,1.0,2.0,1.0,NaN,0.0,18.0,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd49255,vbd49255,360000.0,Normal,On contract,4.0,260.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,NaN,2.0,Fuel oil,NaN,1.0,2.0,0.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/ground-floor/for-sale/3600/genk/rbu51027,rbu51027,375000.0,Normal,Immediately,2.0,123.0,1.0,NaN,0.0,1.0,NaN,NaN,1.0,NaN,1.0,Gas,NaN,1.0,3.0,0.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/penthouse/for-sale/1420/braine-l-alleud/vbd03437,vbd03437,713000.0,NaN,NaN,3.0,149.0,1.0,NaN,0.0,124.0,Super equipped,NaN,2.0,NaN,2.0,Gas,Double glass,0.0,4.0,1.0,NaN,0.0,41.0,NaN,1.0
https://immovlan.be/en/detail/apartment/for-sale/3940/hechtel/rbk11175,rbk11175,1.0,New,NaN,2.0,110.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,Electricity,Double glass,0.0,2.0,NaN,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/3520/zonhoven/rbu25482,rbu25482,459621.0,New,NaN,3.0,158.0,1.0,0.0,NaN,NaN,NaN,NaN,2.0,NaN,2.0,Electricity,NaN,1.0,3.0,0.0,NaN,0.0,17.0,372.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/8620/nieuwpoort/rbu65105,rbu65105,325000.0,NaN,NaN,2.0,72.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/triplex/for-sale/1200/sint-lambrechts-woluwe/vbd48115,vbd48115,1195000.0,New,On contract,4.0,250.0,1.0,NaN,0.0,1.0,Super equipped,NaN,3.0,2.0,3.0,Gas,Double glass,0.0,2.0,1.0,NaN,0.0,30.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/9473/welle/rbu36516,rbu36516,449000.0,New,Immediately,3.0,180.0,1.0,NaN,0.0,NaN,NaN,NaN,2.0,NaN,2.0,NaN,Double glass,1.0,NaN,0.0,400.0,0.0,20.0,NaN,NaN
https://immovlan.be/en/detail/penthouse/for-sale/8620/nieuwpoort/rbu60184,rbu60184,189900.0,Normal,NaN,1.0,39.0,0.0,1.0,NaN,NaN,NaN,NaN,1.0,NaN,NaN,Electricity,Double glass,0.0,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/4671/barchon/vbb06535,vbb06535,375000.0,New,NaN,3.0,148.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,1.0,2.0,NaN,NaN,1.0,3.0,0.0,NaN,0.0,NaN,570.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd46553,vbd46553,150000.0,To renovate,On contract,2.0,91.0,NaN,0.0,0.0,1.0,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,NaN,NaN,1.0
https://immovlan.be/en/detail/investment-property/for-sale/8570/anzegem/rbu62978,rbu62978,295000.0,Excellent,NaN,3.0,NaN,NaN,NaN,0.0,1.0,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,NaN,3.0,0.0,NaN,0.0,NaN,199.0,NaN
https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62474,rbu62474,349000.0,Normal,Negotiable,4.0,163.0,1.0,0.0,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,NaN,1.0,2.0,1.0,NaN,1.0,NaN,55.0,NaN
https://immovlan.be/en/detail/studio/for-sale/9300/aalst/rbu65135,rbu65135,237938.0,New,NaN,1.0,53.0,1.0,NaN,0.0,1.0,Super equipped,NaN,1.0,NaN,NaN,NaN,Double glass,0.0,2.0,0.0,NaN,0.0,8.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/6950/harsin/vbd27798,vbd27798,369000.0,New,On contract,4.0,130.0,1.0,NaN,NaN,NaN,NaN,NaN,2.0,NaN,2.0,Gas,Double glass,1.0,4.0,0.0,NaN,0.0,40.0,1169.0,1.0
https://immovlan.be/en/detail/commercial-building/for-sale/8670/koksijde/rbu60671,rbu60671,170000.0,Normal,Negotiable,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Electricity,Double glass,1.0,NaN,NaN,NaN,NaN,NaN,204.0,NaN
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd35888,vbd35888,199000.0,To be renovated,Immediately,6.0,243.0,1.0,0.0,0.0,1.0,NaN,Independent,1.0,1.0,1.0,Fuel oil,NaN,1.0,4.0,0.0,190.0,0.0,8.0,432.0,1.0
https://immovlan.be/en/detail/investment-property/for-sale/9600/ronse/rbu64770,rbu64770,199000.0,Excellent,NaN,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,2.0,0.0,NaN,0.0,4.0,144.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd36979,vbd36979,480381.0,New,NaN,4.0,183.0,NaN,NaN,0.0,1.0,NaN,NaN,1.0,NaN,2.0,NaN,NaN,NaN,4.0,0.0,NaN,NaN,NaN,1556.0,NaN
https://immovlan.be/en/detail/residence/for-sale/2811/hombeek/rbu67171,rbu67171,669000.0,NaN,NaN,3.0,210.0,NaN,0.0,NaN,NaN,NaN,NaN,1.0,NaN,2.0,Gas,Double glass,NaN,3.0,0.0,165.0,0.0,16.0,290.0,NaN
https://immovlan.be/en/detail/residence/for-sale/7330/saint-ghislain/vbd47480,vbd47480,200000.0,Normal,Negotiable,3.0,170.0,0.0,0.0,0.0,NaN,NaN,NaN,1.0,NaN,2.0,Gas,NaN,1.0,2.0,0.0,NaN,1.0,NaN,197.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd28582,vbd28582,354000.0,New,NaN,2.0,93.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Gas,Double glass,0.0,NaN,1.0,NaN,0.0,8.0,NaN,0.0
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/vbd35681,vbd35681,369000.0,Normal,NaN,4.0,240.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,NaN,3.0,Gas,Double glass,1.0,2.0,1.0,NaN,0.0,NaN,50.0,1.0
https://immovlan.be/en/detail/land/for-sale/5570/beauraing/vbd39716,vbd39716,115000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1100.0,NaN
https://immovlan.be/en/detail/land/for-sale/1440/wauthier-braine/vbd41604,vbd41604,927000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7169.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/8380/zeebrugge/rbu24518,rbu24518,215000.0,Excellent,NaN,2.0,74.0,NaN,NaN,0.0,NaN,NaN,NaN,1.0,NaN,1.0,NaN,Double glass,0.0,2.0,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/7190/ecaussinnes/vbd45583,vbd45583,263000.0,NaN,NaN,3.0,119.0,NaN,NaN,NaN,NaN,NaN,NaN,1.0,1.0,NaN,Solar energy,NaN,NaN,2.0,0.0,300.0,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/development-site/for-sale/6830/bouillon/vbd25882,vbd25882,145000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2800.0,NaN
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbb57599,vbb57599,247000.0,New,NaN,1.0,75.0,1.0,NaN,NaN,NaN,NaN,NaN,1.0,NaN,1.0,Hot air,NaN,0.0,4.0,1.0,NaN,0.0,7.0,NaN,1.0
https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd43397,vbd43397,459000.0,New,From 15/10/2026,4.0,183.0,1.0,0.0,0.0,1.0,NaN,NaN,1.0,1.0,NaN,Not specified,NaN,1.0,3.0,0.0,NaN,0.0,NaN,459.0,NaN
https://immovlan.be/en/detail/residence/for-sale/1602/vlezenbeek/rbt11183,rbt11183,445000.0,To restore,On contract,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Not specified,NaN,1.0,4.0,0.0,NaN,NaN,NaN,1400.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu65723,rbu65723,599000.0,NaN,On contract,3.0,181.0,NaN,NaN,NaN,NaN,NaN,NaN,3.0,NaN,NaN,Not specified,Double glass,1.0,NaN,1.0,NaN,0.0,42.0,NaN,NaN
https://immovlan.be/en/detail/apartment/for-sale/8630/veurne/rbu65160,rbu65160,300000.0,NaN,NaN,2.0,96.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,0.0,NaN,1.0,NaN,0.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu64289,rbu64289,279000.0,Normal,NaN,3.0,NaN,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Gas,NaN,1.0,3.0,1.0,NaN,1.0,NaN,NaN,NaN
https://immovlan.be/en/detail/residence/for-sale/9520/sint-lievens-houtem/rbu66361,rbu66361,414500.0,New,NaN,3.0,149.0,1.0,NaN,NaN,NaN,Super equipped,NaN,1.0,1.0,2.0,NaN,Double glass,1.0,3.0,0.0,NaN,0.0,NaN,274.0,1.0
https://immovlan.be/en/detail/apartment/for-sale/8840/staden/vbd47440,vbd47440,275000.0,New,NaN,2.0,103.0,NaN,NaN,0.0,1.0,Super equipped,NaN,1.0,1.0,1.0,Gas,NaN,0.0,NaN,NaN,NaN,0.0,8.0,NaN,1.0
https://immovlan.be/en/detail/penthouse/for-sale/1200/sint-lambrechts-woluwe/vbd45677,vbd45677,725000.0,To renovate,On contract,3.0,200.0,1.0,0.0,0.0,NaN,Super equipped,NaN,3.0,NaN,2.0,Gas,Double glass,0.0,3.0,1.0,NaN,0.0,60.0,NaN,NaN
https://immovlan.be/en/detail/land/for-sale/1435/mont-saint-guibert/vbd40814,vbd40814,120000.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,332.0,NaN
https://immovlan.be/en/detail/development-site/for-sale/4300/oleye/vbd29076,vbd29076,240000.0,NaN,On contract,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2727.0,NaN
https://immovlan.be/en/detail/villa/for-sale/3930/achel/rbu58953,rbu58953,689000.0,Normal,NaN,4.0,363.0,NaN,0.0,0.0,1.0,NaN,NaN,2.0,NaN,NaN,Gas,Double glass,1.0,NaN,0.0,2177.0,1.0,NaN,2177.0,0.0
https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd40232,vbd40232,314256.0,NaN,NaN,2.0,96.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,NaN,0.0,NaN,NaN,NaN
